ID,Label
ID_00556e194_any,0.08123802790000001
ID_0055d1ec5_any,4.8482851e-05
ID_005625c0f_any,0.09104899124999999
ID_005883003_any,0.006695355075
ID_0059b9f3d_any,0.0004945970800000001
ID_0059ea5a0_any,0.9212075525
ID_005a05616_any,0.001187272895
ID_005a27301_any,0.2245311575
ID_005a93928_any,0.053455408249999996
ID_005b9681c_any,0.00038517543999999995
ID_005d2e378_any,0.02077033875
ID_005da00b4_any,0.0007253396825000001
ID_005dd7a68_any,1.3048736675000001e-05
ID_005e6ce1e_any,0.193156324
ID_005ed82f7_any,0.0002667911635
ID_005f428d2_any,0.7831420925
ID_005fab6c7_any,0.002950933475
ID_005fc8902_any,0.0087002405
ID_005ff1a7f_any,0.0030640422400000002
ID_006035056_any,0.00225255945
ID_0062727ba_any,0.0005376628699999999
ID_0062f2e34_any,0.686594315
ID_006357b4b_any,0.011746986624999999
ID_00642e48f_any,0.000653682815
ID_00645f5a5_any,0.004128422575
ID_0065304ee_any,0.012121933125
ID_0066a047b_any,0.10651192000000001
ID_0066cf28b_any,0.18729811500000002
ID_0066da35b_any,0.9346021900000001
ID_006835157_any,0.037127488
ID_00689b9c5_any,0.06618130275
ID_006947877_any,0.0034740433750000002
ID_006c34feb_any,0.00320486425
ID_006c508c8_any,0.000603939735
ID_006d0c282_any,0.546448665
ID_006d4baf4_any,0.0186520458
ID_006d7b96f_any,0.002330044525
ID_006e10fb0_any,0.00012204824
ID_006e281a1_any,0.004558575625
ID_006e3b6cb_any,0.005382267600000001
ID_006e59ac5_any,0.0009409112374999999
ID_007371272_any,0.001604134605
ID_0073f63f6_any,0.01560380975
ID_0073fa6d7_any,0.040190155
ID_00745067d_any,0.00989552355
ID_00745db55_any,0.023807928
ID_007603167_any,2.204632325e-06
ID_0076265e1_any,0.0028396104250000003
ID_0076fbb6e_any,0.0060815765
ID_0077aa014_any,0.0053956366999999995
ID_0078d8e23_any,1.9213002225000004e-05
ID_0078e8351_any,0.958472125
ID_007a0f089_any,0.007046328625
ID_007b29975_any,0.0005949200725
ID_007c776fb_any,0.04104014275
ID_007d12c15_any,0.00012944001
ID_007d4d577_any,0.9239778599999999
ID_007ded5a7_any,0.0055431683500000006
ID_007e5cc1f_any,7.799019825e-05
ID_007e9bc90_any,0.002766037525
ID_008018e8a_any,0.11535761024999999
ID_008204384_any,0.974795925
ID_0084728ee_any,0.006512502
ID_00862d77d_any,2.328864675e-05
ID_0086de33b_any,0.0029574883
ID_0087d6d1e_any,0.025973758
ID_008987e7e_any,0.0099151014475
ID_008a7f9f4_any,0.0011654763
ID_008b58aa4_any,0.279303875
ID_008bb4fab_any,0.0010389671125
ID_008c5ee32_any,0.005701000225000001
ID_008c8e831_any,0.026789288375
ID_008ce33f8_any,0.1117914225
ID_008df70bd_any,0.00031372184749999996
ID_008e4023a_any,0.0006162935825
ID_009128ac5_any,0.12850892649999998
ID_0091a6335_any,0.003953398675000001
ID_0092299b8_any,1.7252475225e-05
ID_009233928_any,0.0032401295249999996
ID_00923f10c_any,0.052012906374999994
ID_0092d5830_any,0.14207432749999999
ID_00937d8b0_any,0.004746351315
ID_0093c3a19_any,0.001479807725
ID_00942831d_any,6.45179585e-05
ID_0094492ae_any,0.0039304789
ID_0095407bf_any,0.000424867174
ID_0095492cd_any,0.0015573380174999998
ID_00958000a_any,0.0199262355
ID_0097a3fe6_any,0.0075014927
ID_00981df26_any,0.02466734325
ID_00982474b_any,0.0026937679
ID_0099f7aee_any,0.0007629849949999999
ID_009b26321_any,0.0414733605
ID_009b4dc86_any,0.01561781975
ID_009b7ef6b_any,0.000387286329
ID_009b8a3ad_any,0.029590267400000002
ID_009c4db37_any,0.0020891490249999997
ID_009f4747a_any,0.0068727808
ID_00a170e01_any,0.011700554549999999
ID_00a2daf58_any,0.0046837079
ID_00a3ee613_any,0.051974754250000005
ID_00a4dded5_any,0.00046617028850000006
ID_00a5394f3_any,0.00111860214
ID_00a5e2b8f_any,0.02521216325
ID_00a5f063e_any,0.0016793390849999998
ID_00a69c3b3_any,1.6544927e-06
ID_00a6b03a7_any,0.27909065250000004
ID_00a8e4e56_any,0.0007590244825000001
ID_00ab5b0c4_any,0.000715889635
ID_00ab9d6b4_any,0.0015747813
ID_00abaea4a_any,0.8716322249999999
ID_00abed414_any,0.073483143
ID_00ac47c24_any,0.034728789125
ID_00ac6c8c2_any,0.021542742499999996
ID_00aceef99_any,0.00346783315
ID_00ae13cb9_any,0.008099960025
ID_00b08c323_any,0.1986834
ID_00b1884f3_any,0.00076198113125
ID_00b1f9ec1_any,0.99304203
ID_00b23a890_any,0.006515525350000001
ID_00b2510c8_any,0.00048233817
ID_00b3dc9fd_any,0.008083214075
ID_00b41bf08_any,0.9859107974999999
ID_00b55eb35_any,0.97706505
ID_00b5c63af_any,0.005033029117500001
ID_00b67234b_any,0.028218241749999998
ID_00b69b3c3_any,0.01672089173
ID_00b6eb2ff_any,0.00287134735
ID_00b84bf19_any,0.08091302875
ID_00b8dca3f_any,0.10070084724999999
ID_00b954024_any,0.009425220624999998
ID_00ba1f77f_any,0.8880297875000001
ID_00bb10795_any,0.004560833574999999
ID_00bcc61f7_any,0.0072889824750000005
ID_00be0d980_any,9.226570875000001e-05
ID_00be8b95c_any,0.07430089225
ID_00bec2766_any,0.05064040725
ID_00bf3f5f5_any,0.00306140746
ID_00c01bbdc_any,0.00308852015
ID_00c0b3796_any,0.026921679750000004
ID_00c12192f_any,0.1238931925
ID_00c2a390e_any,0.0020476478
ID_00c3946ac_any,0.9969091675
ID_00c4735fa_any,1.984029e-05
ID_00c4938c5_any,0.0007470082309999999
ID_00c6f3ae3_any,0.5488459875
ID_00c8004ef_any,1.4093109325e-05
ID_00c847f1c_any,1.21187591875e-05
ID_00c88ed45_any,0.004453358900000001
ID_00c89e3a6_any,6.2409429e-06
ID_00ca1dad8_any,0.0032678385500000003
ID_00cada62a_any,0.0560884115
ID_00cb18c74_any,1.3204914325e-05
ID_00cbc466a_any,0.004484158725
ID_00cbcb168_any,0.00471786535
ID_00cee9241_any,0.0016382384799999998
ID_00cf04f7f_any,0.47836439
ID_00cf3c617_any,0.0009500384999999999
ID_00d03cd4f_any,0.5138926475
ID_00d10f258_any,0.0016388919250000002
ID_00d1c7298_any,3.894170235e-05
ID_00d1e2d08_any,0.003133768825
ID_00d298762_any,0.9982412725
ID_00d2cdca9_any,0.3806952375
ID_00d2ed46b_any,0.00196476256
ID_00d2f892d_any,0.0009209838225000001
ID_00d351261_any,0.6393912
ID_00d4a3042_any,0.211601105
ID_00d4eefc2_any,0.00194760855
ID_00d5b0131_any,0.0035228352499999996
ID_00d9850da_any,0.00333385735
ID_00d9ca7e4_any,0.004352524020000001
ID_00db0adaa_any,0.0006337639075
ID_00dbefd9b_any,0.0003249663999999999
ID_00dc14745_any,0.042790930500000005
ID_00dcac736_any,0.000123489554
ID_00dd798b7_any,0.00274270229
ID_00ddf3fd3_any,0.0031479886375000003
ID_00de4a5be_any,0.007068125575
ID_00de91564_any,0.029748597374999998
ID_00df0ddb5_any,0.009336249185
ID_00e20f097_any,0.0018284273150000001
ID_00e2c5f6a_any,0.87830239
ID_00e350b34_any,0.00602252195
ID_00e4f6fab_any,0.024064486375
ID_00e69de2f_any,0.004556995475000001
ID_00e6c95f0_any,0.010572607250000001
ID_00e88314e_any,0.6153451299999999
ID_00e908c1b_any,3.805528325e-05
ID_00e968117_any,0.001343412475
ID_00ec6bac5_any,0.0009584460250000001
ID_00ec7ba4f_any,0.21628101750000003
ID_00edc547d_any,0.005631781000000001
ID_00ede92f2_any,0.137806108975
ID_00ef0e636_any,0.0023470701624999997
ID_00ef3a45d_any,9.709839075e-06
ID_00ef55a73_any,0.0014368403500000001
ID_00ef8fda8_any,0.6766580675
ID_00f447a0b_any,0.86026074
ID_00f475071_any,3.086995875e-06
ID_00f496dae_any,0.004834614
ID_00f4d45c7_any,0.0007502505900000001
ID_00f525d92_any,0.912866095
ID_00f5691bb_any,0.00010062177975
ID_00f5def87_any,0.009512480575000001
ID_00f6916d9_any,0.00019140324750000002
ID_00f79bfe5_any,0.7671607699999999
ID_00f85084d_any,0.00261415425
ID_00f852a88_any,0.0001616632495
ID_00fa2f6cc_any,0.0001136678894
ID_00fbd6348_any,0.00049044408
ID_00fd15c28_any,0.46522423
ID_00fde2865_any,5.779007975000001e-05
ID_00feb44f3_any,0.0024747160925
ID_00ff2567d_any,0.053061264749999996
ID_010385f22_any,0.001139330125
ID_0103a6053_any,0.004039634
ID_0108b7900_any,0.01901777525
ID_010a44ecf_any,0.0029715163750000002
ID_010aafc7f_any,1.7407077e-05
ID_010ab17e6_any,0.0008457303875
ID_010ad3dee_any,0.9802931724999999
ID_010b1e7e1_any,0.23880709175
ID_010b9b2e8_any,4.3462683e-05
ID_010d14272_any,0.034673153
ID_010e94a34_any,0.97236071
ID_010ffdb9f_any,0.003077927675
ID_01108184a_any,0.00035321732750000006
ID_01119d3d0_any,0.0005581665275
ID_0112a4021_any,0.009174887
ID_0112dd409_any,0.0017521448975000003
ID_01136b516_any,9.645985625000001e-05
ID_01136e64d_any,0.32576218349999997
ID_011608294_any,0.00030111948750000003
ID_0116f7d66_any,0.063129959
ID_0117aa276_any,0.0017415319625
ID_0118acf31_any,0.9845223325
ID_0118d4df5_any,0.0031582546750000004
ID_01196901f_any,0.005563050867500001
ID_01196dfb0_any,0.017648208
ID_011b7d479_any,0.010684586075
ID_011c67597_any,0.24420395749999999
ID_011d09f78_any,0.35550820499999997
ID_011e8f05d_any,0.0009855127325
ID_0120ddf70_any,0.00016619513750000002
ID_01212d227_any,0.0032098952999999996
ID_0122e4160_any,0.0151263391
ID_01231b25b_any,0.0094538774
ID_01232a675_any,0.970940365
ID_0123a0c74_any,0.00692200865
ID_0123e453e_any,0.024270267249999998
ID_0124245bb_any,0.7352384500000001
ID_012427f37_any,0.000536411955
ID_012444a4f_any,0.008117700775
ID_01254ab99_any,0.0009250665325
ID_012762e60_any,0.0166705894
ID_0129f9dfe_any,0.00017632933045
ID_012ac50b8_any,0.067884681
ID_012c01409_any,0.42012065
ID_01317365d_any,0.0034403252000000002
ID_0133636ee_any,0.007646466699999999
ID_01342c6d0_any,1.1579772125e-05
ID_01344e5c4_any,0.008909489075
ID_01354f585_any,0.025242950407500003
ID_013652bec_any,0.0019124770899999997
ID_0137e72aa_any,0.0006063494625
ID_0137e7740_any,0.99733935
ID_01395ddd9_any,0.07766546175
ID_013d1dc10_any,0.04379353675
ID_013ef8003_any,0.0014890622925000001
ID_013f09ca0_any,0.50158343
ID_013f23c46_any,0.69263209
ID_01401c4fb_any,0.0155691555
ID_01407f669_any,0.00015844063475
ID_0141038f7_any,0.002798707675
ID_01416ab96_any,0.008444358
ID_0141ed528_any,0.002074720725
ID_0143775dd_any,0.00097247771
ID_01443f558_any,7.271107195e-05
ID_014750028_any,0.0005991751675
ID_01484c9f0_any,0.0031219262925
ID_0148a0617_any,0.0001692274875
ID_0148f9443_any,0.002428639765
ID_014a5dc17_any,3.5297325250000006e-05
ID_014af61fb_any,0.17075827425
ID_014c56ad9_any,0.0536969145
ID_014d2b10e_any,0.04707278825
ID_014d972d5_any,0.49130089
ID_014e3c7ca_any,0.009897037325
ID_014eabe2d_any,0.0009974874575
ID_014ef3f82_any,0.0068062274999999995
ID_014f8bf98_any,0.9913612625000001
ID_014faf4d9_any,0.0035385490425000003
ID_01508edbb_any,0.0003820952050000001
ID_01520f511_any,3.4166103175e-05
ID_0153cecef_any,0.11473260125000001
ID_01562cbc8_any,0.0029677748999999997
ID_0157bcf11_any,0.0015050680250000001
ID_0157f86c8_any,0.00024432571625
ID_01589f3c8_any,0.003196690725
ID_0158f4a3a_any,0.013944725849999999
ID_015a0fe31_any,0.00051745562
ID_015ad1862_any,0.02185164885
ID_015b2e530_any,0.031243443624999995
ID_015b8e18c_any,0.00097343633375
ID_015ba6b3c_any,0.88731549
ID_015dc323d_any,1.7965309575e-05
ID_015ed434e_any,0.8391013549999999
ID_015edf100_any,0.971189765
ID_015f93792_any,0.005264473574999999
ID_015fc137a_any,7.729842615e-05
ID_0160404fe_any,0.003063112475
ID_01608c795_any,0.00017902550325
ID_01614e08c_any,0.25730598825
ID_0162c69f0_any,0.009532004225
ID_016356ad3_any,0.830430015
ID_01636b51b_any,0.042876670750000005
ID_01649d92c_any,0.002961433225
ID_0165b6acb_any,0.6605965249999999
ID_016710f58_any,0.0001607141925
ID_01676688e_any,0.0013776808124999998
ID_0167ac0d7_any,0.0028239820849999997
ID_01682b171_any,0.007691524900000001
ID_01688f9d7_any,0.000260187771
ID_0168c13de_any,0.0009658246949999999
ID_016a2d3f0_any,0.0011679131974999999
ID_016b433db_any,0.0024298687850000003
ID_016c27ba3_any,0.000409165555
ID_016d71b15_any,0.0009404916075
ID_016e273c2_any,1.4749004174999998e-05
ID_016e5beec_any,0.00011490434125
ID_016f1d2a3_any,0.009463127824999999
ID_0170d6740_any,0.001297383775
ID_01725551f_any,0.0019785187575
ID_017354028_any,6.5242021e-06
ID_0173c7516_any,0.002174508675
ID_01752169b_any,0.9904147750000001
ID_017635f1c_any,0.0006426269575
ID_0176360b8_any,0.00031790320825
ID_0176f1d4b_any,0.0062303259
ID_01777faff_any,0.10294930249999999
ID_0179e9289_any,0.00125810394
ID_017a61482_any,0.665445105
ID_017a6c5f9_any,0.0015920743675
ID_017a76d8f_any,0.0083732114
ID_017af91db_any,0.000155807675425
ID_017bd27e1_any,4.5121047675e-05
ID_017c57bda_any,0.1865781675
ID_017d70f34_any,0.0068005257
ID_017e5c607_any,0.000348210025
ID_017e5fabe_any,1.9085025875e-05
ID_01810c89e_any,0.1768730425
ID_018189cd6_any,0.0012541451625000001
ID_0182516d7_any,0.00020671393100000002
ID_01830fb22_any,4.782111225e-05
ID_01833f39d_any,5.6995126550000004e-05
ID_0183fafdf_any,0.00276058344
ID_0185aa367_any,0.0174512525
ID_0185b6d9e_any,0.9664876000000001
ID_0185fa664_any,0.0013336774975
ID_0187b38a3_any,0.001927867165
ID_018936a6b_any,0.00027795192249999997
ID_0189a2abc_any,0.0013434732624999998
ID_018a1ae0a_any,0.013533448174999999
ID_018d94da9_any,0.0190954879
ID_018dfe32f_any,0.00676930875
ID_018eb30ba_any,0.006634726175
ID_018fed04a_any,0.0030627172749999997
ID_0190fc5e0_any,0.006740106275
ID_019542400_any,0.0019567551
ID_01991286f_any,0.0250753815
ID_019a1ee29_any,0.0029504076999999997
ID_019b14f47_any,0.062726351
ID_019ec91f3_any,0.00792149225
ID_019efd5b0_any,0.0021352770750000002
ID_019f3e87b_any,8.02557465e-05
ID_019f3e9fc_any,1.2222018675e-05
ID_019f7ed85_any,0.0244882095
ID_01a02d2c1_any,0.8290724899999999
ID_01a4d1e0c_any,0.009258607475
ID_01a80edd8_any,0.00034630167750000003
ID_01a8d7f75_any,0.0014655469574999997
ID_01a929096_any,5.6384033e-06
ID_01a9361c5_any,0.000473622405
ID_01aa8743e_any,0.0001567188765
ID_01ac6dd74_any,0.002855627075
ID_01ae97feb_any,0.045553789750000004
ID_01aef037c_any,4.705433575e-05
ID_01afb3cf2_any,0.002956701175
ID_01b03eb4b_any,0.012313072175000002
ID_01b0c123c_any,0.007407296575
ID_01b1e36ac_any,0.0066007489999999995
ID_01b22e09e_any,0.0006019033
ID_01b40dffe_any,0.0038654078499999996
ID_01b4ea9b2_any,0.99670534
ID_01b4f6e4e_any,6.4907979e-05
ID_01b5ad0e9_any,0.0015058469175
ID_01b63e8b4_any,0.0090982816
ID_01b66795c_any,6.4622745750000006e-06
ID_01b6c467c_any,0.002189384625
ID_01b70bd56_any,0.005095264925000001
ID_01b7ce870_any,0.0055444207250000006
ID_01b84b2e2_any,0.0009332807875
ID_01b8b577e_any,0.003077697425
ID_01b945970_any,0.0139939035
ID_01b9e867c_any,0.0005522987335
ID_01bab5738_any,2.5668465724999997e-05
ID_01bb2c3ce_any,0.001214022425
ID_01bb9af49_any,0.0112639065
ID_01bd125bb_any,2.5399198224999998e-05
ID_01be0e92a_any,2.14912272e-05
ID_01be24500_any,0.00031000155000000004
ID_01be96605_any,0.00035797217
ID_01bf2f203_any,0.007485602699999999
ID_01c063f9c_any,0.01157115
ID_01c0af567_any,0.03647817025
ID_01c0f0dfa_any,5.162228925e-06
ID_01c10ead2_any,8.51796165e-06
ID_01c1e45ec_any,0.004640293475
ID_01c7e0cf2_any,0.48464497500000003
ID_01c807914_any,3.022456715e-05
ID_01ca5d9ac_any,0.000671983171
ID_01ca64230_any,0.6728837249999999
ID_01ca8fc59_any,0.036144727825
ID_01cce69cd_any,0.003115775175
ID_01ce1f645_any,0.0020897570674999998
ID_01ce8ba4c_any,0.9982421025
ID_01cf3e07c_any,0.0018199570175
ID_01d0201f0_any,0.01537044425
ID_01d0f230d_any,0.0189388525
ID_01d16625b_any,0.003588622
ID_01d23c680_any,0.00040809091500000003
ID_01d2b3506_any,0.0007438745749999999
ID_01d48e8f7_any,0.29019046249999997
ID_01d51cd7e_any,0.00019500062250000003
ID_01d63411b_any,0.9811969675
ID_01d67179b_any,0.00014493903950000002
ID_01d68dc70_any,0.9974791475
ID_01d6fb13a_any,0.00447398
ID_01d8ae3b5_any,0.00017588522849999998
ID_01d94447d_any,0.9844006325
ID_01d954c5a_any,0.0010979277475000001
ID_01dac1eb6_any,0.001011944305
ID_01db868f9_any,0.009617317
ID_01dc861dc_any,0.00246707455
ID_01dcb29c3_any,0.012432766750000001
ID_01de605c5_any,0.00691765085
ID_01df7e3e5_any,0.00046494484125
ID_01dfb3621_any,0.805007505
ID_01e21b5a5_any,0.02122444075
ID_01e26f2bf_any,0.00010000123674999998
ID_01e3f5739_any,5.111720225e-06
ID_01e40becc_any,0.0002157483325
ID_01e482ae6_any,0.0038296896749999997
ID_01e499500_any,0.00136882497
ID_01e512f8f_any,0.00018947445749999998
ID_01e6cfc52_any,0.63690455
ID_01e6e67c2_any,0.0035336846874999997
ID_01e82dd8e_any,0.000430786835
ID_01e84b842_any,4.3131563675e-05
ID_01e8d73a6_any,0.01032703965
ID_01ea3176a_any,9.49663665e-05
ID_01ea59f04_any,0.0065721997
ID_01eadbcee_any,0.0023841950625
ID_01eafcf9d_any,0.39440543250000004
ID_01eb4fd8b_any,0.01022916405
ID_01eb73cce_any,0.0001494431095
ID_01ece1e57_any,0.05864491325
ID_01ee7490e_any,0.472483475
ID_01f05e2f7_any,6.135218875e-06
ID_01f0ea171_any,0.00019000694
ID_01f172d83_any,0.646699215
ID_01f29bc52_any,0.00348737475
ID_01f471e21_any,0.063113209
ID_01f4c3e4b_any,0.0047914138999999994
ID_01f602bb8_any,6.820159225e-05
ID_01f68696e_any,0.03827518117499999
ID_01f6d2a2f_any,0.00115095916375
ID_01f8047b5_any,0.052846449000000004
ID_01fbeba5f_any,0.00013444819375
ID_01fc78f0a_any,1.0244642249999999e-05
ID_01fcf3f26_any,0.0012344876325000001
ID_01fd109f6_any,0.00181191156
ID_01fe05d3a_any,0.003321038325
ID_01fe1bf3d_any,5.318336275e-06
ID_01ff44207_any,1.39772534e-05
ID_0200af6e9_any,0.0008342810674999999
ID_020279337_any,0.03872896925000001
ID_0202f9a92_any,0.00032684503250000007
ID_02046f52e_any,0.007303021349999999
ID_020498ea7_any,0.983662315
ID_0205dced9_any,0.012248578125000001
ID_020814632_any,0.0029516685000000003
ID_020836139_any,0.029617703500000002
ID_020937c2b_any,0.001028408495
ID_0209e3d4d_any,0.0056922746375
ID_020a72b1b_any,0.002467377475
ID_020ae5e81_any,0.015269557250000003
ID_020ba45f7_any,0.00041322513250000004
ID_020bc824f_any,0.0106377235
ID_020c26a25_any,9.452954750000001e-05
ID_020e77054_any,0.0702204325
ID_021069182_any,0.0092962015
ID_0211876e0_any,0.001753728525
ID_0212b7de6_any,0.9804806
ID_02131ad46_any,0.004175876225000001
ID_0213b6fb9_any,0.0083627645
ID_021460017_any,0.9861908425
ID_021507ddb_any,0.0008870452625
ID_02167d826_any,0.001941453425
ID_0217ac6d8_any,0.0041867781
ID_0217f768e_any,0.0018775996499999998
ID_0218c4981_any,0.0002278597475
ID_0219f30ab_any,0.008379260075
ID_021ac0e98_any,4.2372167000000004e-05
ID_021b91e3e_any,0.001825143575
ID_021ce6fa7_any,0.012633566374999999
ID_021e1a4ab_any,0.9064058425
ID_021e4e148_any,0.00046606336250000003
ID_021f5d135_any,0.00030252807025
ID_0220b3bea_any,9.284689325e-06
ID_0220c9820_any,0.0006046767975
ID_022396f43_any,0.017418182625
ID_0223bc8cf_any,0.0007524640962499999
ID_0224bdd7d_any,0.0001007850221
ID_0225a8f80_any,0.0006367370875
ID_02284cf06_any,0.00047010148624999996
ID_0229dc878_any,0.005324653699999999
ID_0229f0512_any,0.005412962574999999
ID_022a621e3_any,0.963274845
ID_022c41d68_any,0.04856081975
ID_022c638c7_any,0.9215638275
ID_022dc16b0_any,5.2795273075e-06
ID_022dc716c_any,0.002410323575
ID_022ded78a_any,0.0016253978974999999
ID_022e35f8b_any,0.00013483037775
ID_0232226e6_any,0.005631293950000001
ID_0232ee978_any,0.0017084261650000003
ID_02395da43_any,0.0015191879424999999
ID_023b02213_any,0.005690809125
ID_023b58870_any,0.001866157725
ID_023bfa6e5_any,6.084794999999999e-06
ID_023bfad6e_any,0.905987035
ID_023c67832_any,0.00018314920199999997
ID_023c7e2cf_any,0.00013924757674999998
ID_023d409b0_any,0.00026800852924999997
ID_023daa1d8_any,0.00013728723999999998
ID_023dffd1a_any,0.00121126981
ID_02400e0e1_any,0.0057792956
ID_024029feb_any,0.3297321975
ID_02412ea8e_any,0.00053413677375
ID_0242c6e4f_any,0.010792125974999999
ID_0242c9adb_any,0.06831931175
ID_0242f20c2_any,0.42862481250000006
ID_024385261_any,0.9688710375
ID_02454ebe2_any,0.962732645
ID_02471b3e7_any,0.00010172972575
ID_024720efc_any,0.00103233693
ID_0247b32ab_any,0.039099619
ID_0247b7e6f_any,0.00090980815
ID_024812463_any,0.025266639249999997
ID_02484d180_any,0.04899986125
ID_0248ae5cc_any,0.0040796899075000006
ID_0248e359a_any,0.03495781925
ID_0248fba88_any,5.119599675e-05
ID_0249d796f_any,0.008267040875
ID_024b476b2_any,0.0011536316999999998
ID_024bc074e_any,0.000188621366
ID_024c4ee04_any,0.1853567625
ID_024c7e591_any,0.00376572095
ID_024cd0c5b_any,0.7723777225
ID_024cf56ed_any,0.0015238398175000001
ID_024d32088_any,0.0022650302
ID_024e2b0d8_any,0.0031751173499999993
ID_024ef2e4a_any,0.00097800728
ID_024f328dd_any,5.537624625e-05
ID_02513840e_any,0.9966053875
ID_02533916a_any,1.0300534775e-05
ID_025386451_any,0.002373683225
ID_02548dcb1_any,0.00010409536174999999
ID_0254e4a17_any,0.00041462676249999996
ID_0255a1198_any,0.99805482
ID_0255f0ead_any,0.98786927
ID_0255fc254_any,0.51842082
ID_0257be357_any,0.006771611350000001
ID_0258192c7_any,5.280844949999999e-05
ID_02592230d_any,0.00203363125
ID_0259ea2ae_any,0.00019463869
ID_025a38d09_any,0.0106381359
ID_025b1b609_any,0.008278070325
ID_025ca2cdd_any,0.00027861438500000003
ID_025e02360_any,0.0013235762
ID_0260e82ba_any,0.00037253794749999994
ID_026177d53_any,0.004200343725
ID_026249e7b_any,0.04762393425
ID_02631e52a_any,0.0020219844624999998
ID_02639570d_any,0.01154223355
ID_026446819_any,0.9979129425
ID_02663cd1e_any,0.0206448476
ID_0267b0070_any,0.0040639083749999996
ID_0267d6642_any,0.5226728225
ID_0268333be_any,0.0029936563499999994
ID_026966fba_any,0.9903080175000001
